lake_name,lake_id,nid_id,join_id_name,join_id
Michael J Kirwan Reservoir,1024,OH00030,nhdplus_comid,13155459
Michael J Kirwan Reservoir,1024,OH00030,comid_match_lagoslakeid,2553
Michael J Kirwan Reservoir,1024,OH00030,poly_intersect_lagoslakeid,2553
Michael J Kirwan Reservoir,1024,OH00030,hylak_comid,13155459
Michael J Kirwan Reservoir,1024,OH00030,hylak_id,111863
Michael J Kirwan Reservoir,1024,OH00030,grand_id,1572
Lake Mohawk,1021,OH00467,lmorpho_comid,19387410
Lake Mohawk,1021,OH00467,nhdplus_comid,19387410
Lake Mohawk,1021,OH00467,gnis_id,1061156
Lake Mohawk,1021,OH00467,comid_match_lagoslakeid,25227
Lake Mohawk,1021,OH00467,hylak_comid,19387410
Lake Mohawk,1021,OH00467,hylak_id,112019
Lake Mohawk,1021,OH00467,grand_id,1595
Paint Creek Lake,1025,OH00017,lmorpho_comid,5231436
Paint Creek Lake,1025,OH00017,nhdplus_comid,5231436
Paint Creek Lake,1025,OH00017,comid_match_lagoslakeid,2784
Paint Creek Lake,1025,OH00017,poly_intersect_lagoslakeid,2784
Paint Creek Lake,1025,OH00017,hylak_comid,5231436
Paint Creek Lake,1025,OH00017,hylak_id,112343
Paint Creek Lake,1025,OH00017,grand_id,1670
Piedmont Lake,1026,OH00011,lmorpho_comid,19390850
Piedmont Lake,1026,OH00011,nhdplus_comid,19390850
Piedmont Lake,1026,OH00011,gnis_id,1037285
Piedmont Lake,1026,OH00011,comid_match_lagoslakeid,2211
Piedmont Lake,1026,OH00011,poly_intersect_lagoslakeid,2211
Piedmont Lake,1026,OH00011,hylak_comid,19390850
Piedmont Lake,1026,OH00011,hylak_id,112131
Piedmont Lake,1026,OH00011,grand_id,1620
Pleasant Hill Lake,1027,OH00001,lmorpho_comid,15408959
Pleasant Hill Lake,1027,OH00001,nhdplus_comid,15408959
Pleasant Hill Lake,1027,OH00001,gnis_id,1037286
Pleasant Hill Lake,1027,OH00001,comid_match_lagoslakeid,3866
Pleasant Hill Lake,1027,OH00001,poly_intersect_lagoslakeid,3866
Pleasant Hill Lake,1027,OH00001,hylak_comid,15408959
Pleasant Hill Lake,1027,OH00001,hylak_id,112033
Pleasant Hill Lake,1027,OH00001,grand_id,1600
Lake Roaming Rock,1022,OH00397,lmorpho_comid,9846027
Lake Roaming Rock,1022,OH00397,nhdplus_comid,9846027
Lake Roaming Rock,1022,OH00397,gnis_id,1084042
Lake Roaming Rock,1022,OH00397,comid_match_lagoslakeid,23033
Lake Roaming Rock,1022,OH00397,hylak_comid,9846027
Lake Roaming Rock,1022,OH00397,hylak_id,111665
Rocky Fork Lake,1028,OH00302,lmorpho_comid,5231452
Rocky Fork Lake,1028,OH00302,nhdplus_comid,5231452
Rocky Fork Lake,1028,OH00302,comid_match_lagoslakeid,3423
Rocky Fork Lake,1028,OH00302,poly_intersect_lagoslakeid,3423
Rocky Fork Lake,1028,OH00302,hylak_comid,5231452
Rocky Fork Lake,1028,OH00302,hylak_id,112357
Rocky Fork Lake,1028,OH00302,grand_id,1675
Senecaville Lake,1029,OH00013,lmorpho_comid,15372030
Senecaville Lake,1029,OH00013,nhdplus_comid,15372030
Senecaville Lake,1029,OH00013,gnis_id,1058011
Senecaville Lake,1029,OH00013,comid_match_lagoslakeid,2246
Senecaville Lake,1029,OH00013,poly_intersect_lagoslakeid,2246
Senecaville Lake,1029,OH00013,hylak_comid,15372030
Senecaville Lake,1029,OH00013,hylak_id,9199
Senecaville Lake,1029,OH00013,grand_id,1636
Tappan Lake,1030,OH00010,lmorpho_comid,19390686
Tappan Lake,1030,OH00010,nhdplus_comid,19390686
Tappan Lake,1030,OH00010,gnis_id,1046947
Tappan Lake,1030,OH00010,comid_match_lagoslakeid,494
Tappan Lake,1030,OH00010,poly_intersect_lagoslakeid,494
Tappan Lake,1030,OH00010,hylak_comid,19390686
Tappan Lake,1030,OH00010,hylak_id,112099
Tappan Lake,1030,OH00010,grand_id,1617
Lake Waynoka,1023,OH00162,nla07_site_id,NLA06608-1007
Lake Waynoka,1023,OH00162,lmorpho_comid,1918274
Lake Waynoka,1023,OH00162,lmorpho_nla07,NLA06608-1007
Lake Waynoka,1023,OH00162,nhdplus_comid,1918274
Lake Waynoka,1023,OH00162,gnis_id,1077889
Lake Waynoka,1023,OH00162,comid_match_lagoslakeid,44125
Lake Waynoka,1023,OH00162,poly_intersect_lagoslakeid,44125
Lake Waynoka,1023,OH00162,hylak_comid,1918274
Lake Waynoka,1023,OH00162,hylak_id,1057294
Wingfoot Lake,1032,OH00664,lmorpho_comid,15586832
Wingfoot Lake,1032,OH00664,nhdplus_comid,15586832
Wingfoot Lake,1032,OH00664,gnis_id,1070998
Wingfoot Lake,1032,OH00664,comid_match_lagoslakeid,91726
Wingfoot Lake,1032,OH00664,hylak_comid,15586832
Wingfoot Lake,1032,OH00664,hylak_id,111904
