"lake_id","site_id","visit","sample_depth","sample_date","temp","do","sp_cond","ph","chla_sonde","phycocyanin_sonde","turbidity","do_flag","sp_cond_flag","ph_flag","chla_sonde_flag","turbidity_flag","do_comment","sp_cond_comment","ph_comment","chla_sonde_comment","turbidity_comment","sample_depth_units","temp_units","do_units","sp_cond_units","chla_sonde_units","phycocyanin_units","phycocyanin_sonde_flag","phycocyanin_sonde_comment","do_sat","turbidity_units"
"1028","7",1,6,2016-07-11,24.49,0.56,405,7.61,7.3,NA,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,6.8,NA
"1028","7",1,7,2016-07-11,20.01,0.48,436,7.45,7.3,NA,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,5.3,NA
"1028","7",1,8,2016-07-11,15.56,0.47,451,7.47,5.4,NA,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,4.8,NA
"1028","7",1,9,2016-07-11,14.09,0.46,459,7.44,6.1,NA,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,4.5,NA
"1028","7",1,10,2016-07-11,13.21,0.44,464,7.37,6.3,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,4.2,NA
"1025","4",1,0.1,2016-07-13,27.86,13.27,430,8.8,11.7,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,169.3,NA
"1025","4",1,1,2016-07-13,27.18,13.1,431,8.82,24,NA,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,165.2,NA
"1025","4",1,2,2016-07-13,26.96,12.08,434,8.74,19.8,NA,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,151.8,NA
"1025","4",1,3,2016-07-13,26.32,4.3,471,7.88,13.3,NA,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,55.5,NA
"1025","4",1,4,2016-07-13,25.78,0.98,477,7.65,11,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,12.3,NA
"1025","4",1,5,2016-07-13,25.21,0.57,484,7.59,9.2,NA,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,7.1,NA
"1025","4",1,6,2016-07-13,24.64,0.52,496,7.53,7.5,NA,9.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,6.3,NA
"1025","4",1,7,2016-07-13,24.17,0.47,510,7.47,6.2,NA,22.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,5.6,NA
"1011","16",1,0.1,2016-07-18,27.87,8.21,575,8.54,62.1,NA,56.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,104.8,NA
"1011","16",1,1,2016-07-18,27.86,8.04,575,8.52,64,NA,59.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,102.6,NA
"1011","16",1,2,2016-07-18,27.65,6.94,578,8.39,63.3,NA,100.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,88.4,NA
"1027","7",1,0.1,2016-07-19,28.55,10.52,393,8.7,13.5,NA,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,135.7,NA
"1027","7",1,1,2016-07-19,28.08,10.21,393,8.67,20.4,NA,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,130.7,NA
"1027","7",1,2,2016-07-19,27.24,10.56,397,8.32,21.1,NA,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,133.2,NA
"1027","7",1,3,2016-07-19,26.94,5.86,400,8.06,9.6,NA,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,73.4,NA
"1027","7",1,4,2016-07-19,26.64,3.89,404,7.82,9.3,NA,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,48.4,NA
"1027","7",1,5,2016-07-19,26.13,2.35,414,7.67,6.9,NA,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,28.8,NA
"1027","7",1,6,2016-07-19,24.69,0.46,434,7.48,5.7,NA,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,5.6,NA
"1027","7",1,7,2016-07-19,23.9,0.39,434,7.49,4.1,NA,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,4.6,NA
"1027","7",1,8,2016-07-19,23.15,0.378,436,7.48,3.8,NA,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,4.4,NA
"1027","7",1,9,2016-07-19,22.23,0.37,443,7.46,2.7,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,4.3,NA
"1003","6",1,0.1,2016-07-20,29.42,9.63,273,8.81,2.4,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,126.1,NA
"1003","6",1,1,2016-07-20,28.74,9.99,272,8.83,4,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,129.5,NA
"1003","6",1,2,2016-07-20,28.33,10.19,271,8.87,5.2,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,130.9,NA
"1003","6",1,3,2016-07-20,27.72,10.23,271,8.86,6,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,130.3,NA
"1003","6",1,4,2016-07-20,26.94,9,272,8.57,6.7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,112.8,NA
"1003","6",1,5,2016-07-20,26.33,7.71,273,8.29,6.5,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,95.5,NA
"1003","6",1,6,2016-07-20,24.59,4.75,274,7.64,4.3,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,57.2,NA
"1003","6",1,7,2016-07-20,21.37,2.35,272,7.4,2.8,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,26.9,NA
"1003","6",1,8,2016-07-20,17.67,1.24,268,7.4,3.6,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,13.5,NA
"1003","6",1,9,2016-07-20,13.59,0.47,264,7.21,0.7,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,4.5,NA
"1003","6",1,10,2016-07-20,12.48,0.43,263,7.16,1.6,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,4.1,NA
"1003","6",1,11,2016-07-20,10.75,0.42,263,7.15,1.4,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,3.8,NA
"1003","6",1,12,2016-07-20,9.95,0.42,264,7.15,1.3,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,3.7,NA
"1003","6",1,13,2016-07-20,9.42,0.41,265,7.14,0.5,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,3.6,NA
"1003","6",1,14,2016-07-20,9.23,0.41,266,7.1,2.2,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,3.6,NA
"1003","6",1,15,2016-07-20,9.04,0.4,266,7.16,1.1,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,3.4,NA
"1003","6",1,16,2016-07-20,8.97,0.39,267,7.14,8.1,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,3.4,NA
"1023","1",1,0.1,2016-07-26,29.64,7.8,217,7.99,5.8,NA,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,102.7,NA
"1023","1",1,1,2016-07-26,29.46,7.74,216,8.03,7.2,NA,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,101.4,NA
"1023","1",1,2,2016-07-26,29.25,7.1,216,7.9,7.5,NA,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,93.1,NA
"1023","1",1,3,2016-07-26,27.87,4.31,210,7.53,7.7,NA,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,55.1,NA
"1023","1",1,4,2016-07-26,25.39,0.68,202,7.19,4.2,NA,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,8.3,NA
"1031","3",1,0.1,2016-08-01,29.86,9.27,274,9.2,4.8,NA,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,122,NA
"1031","3",1,1,2016-08-01,29.16,9.67,273,9.24,8,NA,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,126.1,NA
"1031","3",1,2,2016-08-01,28.81,9.03,273,9.18,6.8,NA,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,117.3,NA
"1031","3",1,3,2016-08-01,28.42,6.26,279,8.88,5.7,NA,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,80.8,NA
"1031","3",1,4,2016-08-01,26.78,0.51,292,7.82,5.3,NA,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,6.4,NA
"1031","3",1,5,2016-08-01,25.73,0.44,279,7.71,5.3,NA,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,5.5,NA
"1031","3",1,6,2016-08-01,25.07,0.42,263,7.51,4.6,NA,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,5.1,NA
"1031","3",1,7,2016-08-01,24.34,0.42,266,7.6,5.7,NA,11.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,5,NA
"1031","3",1,8,2016-08-01,23.34,0.41,265,7.54,5.1,NA,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,4.8,NA
"1031","3",1,9,2016-08-01,21.68,0.39,289,7.6,5.9,NA,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,4.4,NA
"1031","3",1,10,2016-08-01,19.97,0.39,310,7.52,5.7,NA,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,4.3,NA
"1031","3",1,11,2016-08-01,18.32,0.38,326,7.59,5,NA,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,4,NA
"1031","3",1,12,2016-08-01,16.85,0.38,326,7.6,4.8,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,3.9,NA
"1031","3",1,13,2016-08-01,16.2,0.38,327,7.55,5.4,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,3.8,NA
"1031","3",1,14,2016-08-01,15.82,0.38,327,7.52,4.9,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,3.8,NA
"1031","3",1,15,2016-08-01,15.47,0.38,330,7.49,6,NA,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,3.8,NA
"1031","3",1,16,2016-08-01,15.28,0.38,330,7.47,5.8,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,3.7,NA
"1031","3",1,17,2016-08-01,14.78,0.37,325,7.45,5.3,NA,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,3.6,NA
"1031","3",1,18,2016-08-01,14.21,0.37,319,7.43,5.4,NA,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,3.6,NA
"1031","3",1,19,2016-08-01,13.71,0.37,313,7.41,6,NA,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,3.6,NA
"1031","3",1,20,2016-08-01,13.08,0.38,302,7.41,4.7,NA,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,3.6,NA
"1031","3",1,21,2016-08-01,12.48,0.38,294,7.39,6.1,NA,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,3.5,NA
"1031","3",1,22,2016-08-01,11.78,0.37,286,7.35,5.4,NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,3.5,NA
"1031","3",1,23,2016-08-01,11.53,0.38,284,7.35,6.3,NA,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,3.5,NA
"1031","3",1,24,2016-08-01,11.27,0.37,282,7.34,5.3,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,3.4,NA
"1031","3",1,25,2016-08-01,11.05,0.37,284,7.32,6.4,NA,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,3.4,NA
"1031","3",1,26,2016-08-01,10.78,0.37,292,7.27,6.8,NA,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,3.3,NA
"1019","4",1,0.1,2016-08-03,28.5,6.09,548,8.57,76.6,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,78.8,NA
"1019","4",1,1,2016-08-03,27.89,2.99,553,8.28,66.5,NA,89.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,38,NA
"1010","7",1,0.1,2016-08-09,29.16,7.9,155,8.16,0.8,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,102.9,NA
"1010","7",1,1,2016-08-09,29.18,7.88,155,8.14,1.1,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,102.9,NA
"1010","7",1,2,2016-08-09,29.18,7.9,155,8.13,1.1,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,103.1,NA
"1010","7",1,3,2016-08-09,29.17,7.91,155,8.11,1.2,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,103,NA
"1010","7",1,4,2016-08-09,29.17,7.87,155,8.11,1.2,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,102.6,NA
"1010","7",1,5,2016-08-09,29.15,7.87,155,8.09,1.4,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,102.6,NA
"1010","7",1,6,2016-08-09,29.12,7.85,155,8.09,0.9,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,102.3,NA
"1010","7",1,7,2016-08-09,26.9,9.19,155,7.86,2.9,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,114.9,NA
"1010","7",1,8,2016-08-09,21.99,9.03,153,7.62,3.8,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,104,NA
"1010","7",1,9,2016-08-09,19.81,5.17,151,7.08,3.2,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,57,NA
"1010","7",1,10,2016-08-09,17.67,2.3,151,6.82,3.4,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,24.1,NA
"1010","7",1,11,2016-08-09,16.64,0.79,154,6.75,3.1,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,8.5,NA
"1010","7",1,12,2016-08-09,15.71,0.55,160,6.71,2.4,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,5.6,NA
"1010","7",1,13,2016-08-09,15.44,0.53,164,6.71,2,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,5.3,NA
"1010","7",1,14,2016-08-09,15.11,0.48,165,6.71,2.3,NA,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,4.7,NA
"1010","7",1,15,2016-08-09,14.81,0.45,167,6.69,2.4,NA,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,4.5,NA
"1010","7",1,16,2016-08-09,14.81,0.45,176,6.68,2.2,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,4.4,NA
"1010","7",1,17,2016-08-09,14.07,0.45,177,6.73,1.1,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,4.3,NA
"1005","7",1,0.1,2016-08-18,28.95,9.25,414,8.62,3.1,NA,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,120.1,NA
"1005","7",1,1,2016-08-18,27.81,9.41,414,8.65,7.8,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,119.3,NA
"1005","7",1,2,2016-08-18,27.31,7.79,413,8.5,7.8,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,98.4,NA
"1005","7",1,3,2016-08-18,27.21,8.27,413,8.5,8.3,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,103.9,NA
"1005","7",1,4,2016-08-18,27.15,8.04,413,8.47,7.1,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,101.4,NA
"1005","7",1,5,2016-08-18,27.09,7.48,413,8.42,4.9,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,94.2,NA
"1005","7",1,6,2016-08-18,26.96,5.22,418,8.22,4,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,65.5,NA
"1005","7",1,7,2016-08-18,26.41,3.14,425,7.89,3.1,NA,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,39.4,NA
"1005","7",1,8,2016-08-18,23.38,0.75,467,7.57,1.9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,9.2,NA
"1005","7",1,9,2016-08-18,21.36,0.54,479,7.52,1.96,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,6.2,NA
"1005","7",1,10,2016-08-18,18.64,0.52,500,7.5,1.6,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,5.5,NA
"1005","7",1,11,2016-08-18,16.1,0.5,514,7.48,1.6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,5.1,NA
"1005","7",1,12,2016-08-18,14.1,0.5,526,7.47,2.2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,4.8,NA
"1005","7",1,13,2016-08-18,13.18,0.48,533,7.48,2.6,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,4.5,NA
"1005","7",1,14,2016-08-18,12.39,0.47,542,7.47,1.4,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,4.5,NA
"1005","7",1,15,2016-08-18,11.82,0.47,549,7.45,2.7,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,4.3,NA
"1005","7",1,16,2016-08-18,11.45,0.47,553,7.45,2,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,4.3,NA
"1005","7",1,17,2016-08-18,11.21,0.46,553,7.47,2.4,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,4.3,NA
"1005","7",1,18,2016-08-18,10.78,0.46,552,7.5,2,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,4.1,NA
"1005","7",1,19,2016-08-18,10.51,0.46,549,7.53,1.7,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,4.1,NA
"1005","7",1,20,2016-08-18,10.36,0.46,550,7.53,1.7,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,4.1,NA
"1005","7",1,21,2016-08-18,10.23,0.44,551,7.52,2.5,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,4,NA
"1005","7",1,22,2016-08-18,9.95,0.45,552,7.53,2.5,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,4,NA
"1005","7",1,23,2016-08-18,9.84,0.45,550,7.55,1.9,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,4,NA
"1005","7",1,24,2016-08-18,9.78,0.44,551,7.55,2.6,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,3.8,NA
"1009","4",1,0.1,2016-08-22,28.92,7.45,705,8.13,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,97,NA
"1009","4",1,1,2016-08-22,28.8,7.45,704,8.15,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,96.7,NA
"1009","4",1,2,2016-08-22,28.48,7.46,704,8.16,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,96.2,NA
"1009","4",1,3,2016-08-22,28.35,7.48,703,8.16,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,96.3,NA
"1009","4",1,4,2016-08-22,28.32,7.48,703,8.16,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,96.3,NA
"1009","4",1,5,2016-08-22,28.28,7.43,702,8.16,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,95.5,NA
"1009","4",1,6,2016-08-22,28.11,6.14,712,7.84,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,78.7,NA
"1009","4",1,7,2016-08-22,27.16,3.89,729,7.41,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l",NA,NA,NA,49.1,NA
